prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector,function_vector_lang,bleu_function_vector_lang,chrf_function_vector_lang
"Q: Pittman suggested that conditions wouldn't improve until sometime next week.
A:", Pittman sugeriu que as condições não melhorariam até a próxima semana., Pittman sugeriu que as condições não melhorariam até algum momento na próxima semana., Pittman đề nghị rằng điều kiện sẽ không cải thiện cho đến một thời gian vào tuần tới.,71.60350546947919,4.237713199752784,90.58218827627267,12.433033351394492,vie_Latn,15.316824552082009,35.02533107292175
"Q: Each of these nomadic rampages or marches lasts for approximately 17 days.
A:", Cada uma dessas manifestações ou marchas nômades dura aproximadamente 17 dias., Cada uma dessas marchas nómadas ou rampas dura aproximadamente 17 dias., Each of these nomadic rampages or marches lasts for approximately 17 days.,39.846811316275854,3.0098043843528286,69.13475619642911,20.052364360766887,eng_Latn,100.00000000000004,100.0
"Q: The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.
A:"," As diferentes construções têm diferentes capacidades, são sensíveis a comprimentos de onda diferentes e possuem diferentes níveis de acuidade, além disso, elas necessitam de um processamento diferente para dar sentido à entrada e diferentes números para funcionar de forma otimizada."," As construções diferentes têm capacidades diferentes, são sensíveis a diferentes comprimentos de onda e têm graus diferentes de acuidade, também requerem diferentes processamentos para fazer sentido da entrada e diferentes números para trabalhar de forma otimizada.", True,30.54738903580416,0.0,65.08887089288471,0.5112864083668193,eng_Latn,0.0,0.5988404691302363
"Q: The typhoon is estimated to be moving toward China at eleven kph.
A:", Estima-se que o tufão esteja se movendo em direção à China numa velocidade de 11 quilômetros por hora., O tufão está estimado para se mover em direção à China a onze kph., The typhoon is estimated to be moving toward China at eleven kph.,14.453524059455022,1.465394732871374,34.07914240553622,14.067704643565937,eng_Latn,100.00000000000004,100.0
"Q: Massa is due to be out for at least the rest of the 2009 season.
A:"," Massa deverá ficar de fora até, pelo menos, o resto da temporada de 2009.", A massa está de fora pelo menos até o final da temporada de 2009., Massa is due to be out for at least the rest of the 2009 season.,22.0189498013509,2.445593937240363,53.19102402805178,18.895051455215583,eng_Latn,100.00000000000004,100.0
"Q: One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.
A:"," Um dos pontos fortes de Charlotte, na Carolina do Norte, é que tem uma abundância de opções de alta qualidade para famílias."," Uma das vantagens de Charlotte, Carolina do Norte, é que ela tem uma abundância de opções de qualidade para famílias."," One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.",58.04285068083847,3.516207826094835,72.88860682295154,25.204032960276123,eng_Latn,100.00000000000004,100.0
"Q: This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.
A:", Isso faz com que lentes de zoom baratas sejam mais difíceis de usar em baixas condições de luz ambiente sem usar o flash., Isso torna lentes de zoom baratas difíceis de usar em condições de pouca luz sem um flash., The lens is not fast enough to use without a flash.,39.2066368945643,1.511259935794289,52.65368873927504,10.725530768968373,eng_Latn,11.90927538332778,31.688383721757567
"Q: Traditionally, the heir to the throne would go straight into the military after finishing school.
A:"," Tradicionalmente, o herdeiro do trono iria direto para o exército depois de concluir a escola."," Tradicionalmente, o herdeiro do trono iria direto para o exército depois de terminar a escola."," Traditionally, the heir to the throne would go straight into the military after finishing school.",82.53498772794057,2.273154356702287,88.78023825554271,16.63866887260605,eng_Latn,100.00000000000004,100.0
"Q: A cell is the smallest structural and functional unit of a living (things) organism.
A:", Uma célula é a menor unidade estrutural e funcional de um organismo (ser) vivo., Uma célula é a unidade estrutural e funcional mais pequena de um organismo vivo., A cell is the smallest structural and functional unit of a living (things) organism.,53.86821033805848,2.5828020030551087,73.01969216846727,24.38804302700896,eng_Latn,100.00000000000004,100.0
"Q: Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.
A:"," Os principais pesquisadores dizem que isso pode levar ao diagnóstico precoce de câncer, tuberculose, HIV e malária em pacientes em países de baixa renda, onde expectativas de sobrevivência para doenças como o câncer de mama podem chegar à metade em comparação às expectativas de sobrevivência de países mais ricos."," Pesquisadores líderes dizem que isso pode trazer o diagnóstico precoce de câncer, tuberculose, HIV e malária para pacientes em países de baixa renda, onde as taxas de sobrevivência de doenças como o câncer de mama podem ser metade das de países mais ricos."," The researchers say that the new technology could bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.",55.75031445212122,2.442879256228768,68.87689259231064,17.41622193830152,eng_Latn,85.86223341803674,91.95339770831521
