prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector,function_vector_lang,bleu_function_vector_lang,chrf_function_vector_lang
"Q: Pittman suggested that conditions wouldn't improve until sometime next week.
A:", ピットマン氏は、来週になるまで状況は改善しないだろうと示唆した。, ピットマンは、条件が来週の何曜日か改善するまでにはならないと提案した。, ピットマンは、条件が来週の何日か後に改善するだろうと提案した。,6.585833693600902,6.986768364373988,19.30288036152524,19.42888118691888,jpn_Jpan,6.986768364373988,19.42888118691888
"Q: Each of these nomadic rampages or marches lasts for approximately 17 days.
A:", こうした遊牧段階での暴挙や進撃は、約17日間ずつ続きます。, これらの遊牧民の暴走や行進は、約17日間続きます。, これらの放浪の暴走や歩行は、それぞれ約17日間続きます。,29.87048860946151,15.280299364530324,27.284242999395687,19.64047058695576,jpn_Jpan,15.280299364530324,19.64047058695576
"Q: The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.
A:", 構造が異なれば機能も異なり、感じ取る波長が異なり、視力の程度も異なります。また、それらの構造には入力信号を理解するためのさまざまな処理や機能に応じた個数が必要になります。, 異なる構造は異なる能力を持ち、異なる波長に敏感であり、異なる度合いの鋭さがあり、また異なる処理を必要とし、最適に働くために異なる数が必要です。, 異なる構造は異なる能力を持ち、異なる波長に敏感であり、異なる度合いの鋭さがあり、また異なる処理を必要とし、異なる数で最適に機能する。,2.611966273760543,2.652063301947811,11.350323021799735,10.239239677077508,jpn_Jpan,2.652063301947811,10.239239677077508
"Q: The typhoon is estimated to be moving toward China at eleven kph.
A:", 台風は時速11 kmの速さで中国に向かって進んでいると見られています。, 台風は中国に向かって時速11キロで移動していると推定されている。, 暴風雨被估計在中國朝向以每小時11公里移動。,20.207938879963663,2.8629993657668877,25.6540671723766,3.631423894404339,zho_Hant,3.2199657147289615,14.174063359781469
"Q: Massa is due to be out for at least the rest of the 2009 season.
A:", マッサは少なくとも2009年の残りのシーズンは欠場することになっている。, マッサは少なくとも2009年の残りのシーズンで不在になる予定です。, マッサは少なくとも2009年の残りのシーズンで不在になる予定です。,45.03303524166189,45.03303524166189,53.142034962667694,53.142034962667694,jpn_Jpan,45.03303524166189,53.142034962667694
"Q: One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.
A:", ノースカロライナ州シャーロットの魅力は、家族向けの択肢が豊富に揃っていてその質が高いことです。," 1. Charlotte, North Carolina, の強みの一つは、家族に質の高い選択肢がたくさんあることです。", 1. Charlotte is a great place to raise a family.,4.480232143522191,0.0,11.636861475036474,0.0,eng_Latn,1.3813877273005584,13.965388575949545
"Q: This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.
A:", そのため、安価なズームレンズはフラッシュを使わないと低照度の状態では使いづらくなります。, これが、低照度条件下でフラッシュなしで安価なズームレンズを使用するのが難しいことを意味します。, This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,25.12654713849949,0.0,24.864341633892934,0.0,eng_Latn,100.00000000000004,100.0
"Q: Traditionally, the heir to the throne would go straight into the military after finishing school.
A:", 伝統的に、王位継承者は学校卒業後にそのまま軍に入ります。, 伝統的に、王位継承者は学校を卒業した後にすぐに軍に入ります。, 伝統的に、王位継承者は学校を卒業した後すぐに軍に入ります。,63.745429466413455,66.54377827941899,52.16295666222117,52.03916866043918,jpn_Jpan,66.54377827941899,52.03916866043918
"Q: A cell is the smallest structural and functional unit of a living (things) organism.
A:", 細胞とは生物の構造的機能的な最小単位です。, 1. 細胞は、生きている生物の最小の構造と機能単位です。, 1. A cell is the smallest structural and functional unit of a living (things) organism.,15.467294147156856,0.0,24.805266105728187,0.0,eng_Latn,95.33589351059682,98.96085337320699
"Q: Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.
A:", 主任研究者は、これは低所得国における患者の癌、結核、HIV、マラリアの早期発見につながる可能性があると述べます。こうした国では、乳がんなどの病気の生存率が豊かな国の半分になることもあるとされます。, 調査によると、この技術は、低所得国の人々に、乳がんなどの病気の生存率が、より豊かな国よりも半分以下であるような、早期の癌、結核、HIV、マラリアの検出をもたらす可能性がある。," <strong>The researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.</strong>",38.40789361827482,0.0,32.38698896315867,0.7159071666226502,eng_Latn,86.9097387728754,95.28310805044812
