prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: Pittman suggested that conditions wouldn't improve until sometime next week.
A:",ピットマン氏は、来週になるまで状況は改善しないだろうと示唆した。, Pittman suggested that conditions wouldn't improve until sometime next week., Pittman suggested that conditions wouldn't improve until sometime next week.,0.0,0.0,0.0,0.0
"Q: Each of these nomadic rampages or marches lasts for approximately 17 days.
A:",こうした遊牧段階での暴挙や進撃は、約17日間ずつ続きます。, 17 days each of these nomadic marches or rampages., Each of these nomadic rampages or marches lasts for approximately 17 days.,0.0,0.0,1.3710198150085824,1.2086162055397276
"Q: The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.
A:",構造が異なれば機能も異なり、感じ取る波長が異なり、視力の程度も異なります。また、それらの構造には入力信号を理解するためのさまざまな処理や機能に応じた個数が必要になります。," The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.<eos>", 不同的建筑有不同的能力，对不同的波长敏感，也需要不同的处理才能理解输入，也需要不同的数字才能工作得很好。,0.0,0.9864416484494156,0.0,2.3711599990517347
"Q: The typhoon is estimated to be moving toward China at eleven kph.
A:",台風は時速11 kmの速さで中国に向かって進んでいると見られています。, The typhoon is estimated to be moving toward China at eleven kph., 颱風估計將在11公里/小時的速度向中國移動。,0.0,2.872044408022115,0.6578947368421051,4.08350368366362
"Q: Massa is due to be out for at least the rest of the 2009 season.
A:",マッサは少なくとも2009年の残りのシーズンは欠場することになっている。, <strong>Massa</strong> is due to be out for at least the rest of the 2009 season., 2009年，马萨将缺席至少整整的赛季。,0.0,2.627961710408444,3.469623830715004,7.7421478013915745
"Q: One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.
A:",ノースカロライナ州シャーロットの魅力は、家族向けの択肢が豊富に揃っていてその質が高いことです。, 1. 家族の豊かさで知られるチャールストンの強みは、その豊かな選択肢が挙げられる。," Charlotte, North Carolina, has a lot to offer families, with its abundance of high-quality options for families. From the world-class museums and parks to the diverse cultural offerings, there is something for everyone to enjoy. The city is also known for its vibrant arts scene, with a wide range of performances and events that cater to all ages. In addition, Charlotte offers",2.036577672681062,0.0,7.888601846209353,0.0
"Q: This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.
A:",そのため、安価なズームレンズはフラッシュを使わないと低照度の状態では使いづらくなります。, This makes inexpensive zoom lenses hard to use in low-light conditions without a flash., This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,0.0,0.0,0.0,0.0
"Q: Traditionally, the heir to the throne would go straight into the military after finishing school.
A:",伝統的に、王位継承者は学校卒業後にそのまま軍に入ります。," In the past, the heir to the throne would go straight into the military after finishing school.", 傳統上，繼承王位的人會直接進入軍校讀書。,0.0,5.653041175801492,0.0,5.432573991151877
"Q: A cell is the smallest structural and functional unit of a living (things) organism.
A:",細胞とは生物の構造的機能的な最小単位です。, 细胞是生物体最小的结构和功能单位。, A cell is the smallest structural and functional unit of a living organism.,4.65910170176664,0.0,7.853041056166058,0.0
"Q: Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.
A:",主任研究者は、これは低所得国における患者の癌、結核、HIV、マラリアの早期発見につながる可能性があると述べます。こうした国では、乳がんなどの病気の生存率が豊かな国の半分になることもあるとされます。, 癌、結核、HIV、マラリアなどの早期発見に役立つと研究者たちは言っている。低所得国では、乳がんなどの病気は、先進国よりも生存率が半分になる。<eos>, この研究は、貧しい国で、乳がんの生存率が、先進国より半分であるという事実を明らかにする。,34.254462414012814,2.930933978077063,30.258375980979675,8.919965844241421
"Q: Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.
A:",ドイツはこの攻撃に「シーリオン作戦」という暗号名を付けました。イギリス軍の重火器や物資のほとんどは、ダンカークから避難したときに失われていたので、軍はかなり弱体でした。, 攻撃は「ソイルアン」と名付けられた。イギリス軍の重砲や物資は、ドックリンクから撤退したため、軍はかなり弱かった。<eos>, 德國稱其為“海獅行動”。英國陸軍的重武器和補給品都被德軍撤離德克尼克後，所以陸軍相當弱。,14.36858513549724,1.1776056436718971,19.411470277151217,1.3157894736842104
"Q: These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau.
A:",これらはあまり小回りがきかないので、自然歩道を通って高原に出ようとすると南極大陸の山々をぐるりと回らなければなりません。, These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau., これらのトレイルは、山脈を曲がって、アンデスの平原に到達するのに長い曲がり角を必要とします。,0.0,1.711761061895311,0.0,7.024282495229954
"Q: There are infinite variations possible, but this remains what most people mean when they talk of ""going to Disney World"".
A:",無限のバリエーションがありますが、ほとんどの人にとって「ディズニーワールドに行く」ことを話題にしていることに変わりはないのです。, <strong>ディズニーランド</strong>は、無限の可能性が秘められているが、この言葉はディズニーランドを訪れる人々が最もよく言っている。, 迪士尼世界是世界上最受欢迎的旅游目的地之一，吸引了无数游客前来探索其迷人的世界。这个主题公园以其令人惊叹的建筑、令人兴奋的娱乐项目和令人难以置信的体验而闻名。,5.332544583175986,0.6728248038139729,9.872201249059428,0.6396588486140724
"Q: A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.
A:",世界博覧会（通称は万国博覧会、または単に万博）は、芸術と科学を展示する大規模な国際的祭典です。, 世界博覧会は、芸術や科学の国際的な祭典です。, 世界博覽會（廣為稱之為世界博覽會，或簡稱世界博覽會）是大型國際藝術和科學的盛會。,7.050762857609886,3.081788601108759,17.48003959484839,5.040954208434294
"Q: To Check the victim, you must first survey the scene to ensure your safety.
A:",被害者を保護するには、まず現場を調査して安全を確保しなければなりません。, 最初に被害者を調査し、安全を確保してください。," 1. To check the victim, you must first survey the scene to ensure your safety.",8.27951003977077,0.0,20.027675356846853,0.0
"Q: Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.
A:",そして数年後の1639年にイギリスの天文学者ジェレミア・ホロックスが金星の通過を観測しました。, 1639年、英天文学者ジェレミア・ホークスが、火星のトランジットを観測した。, 1639年，英天文學家赫里奧克斯觀察到火星的透視，這在當時引起了轟動。,32.61616607401835,3.0603367373678014,29.88131009585173,6.565832791294947
