prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Agora temos ratos de 4 meses de idade que não são diabéticos e que antes eram diabéticos,""complementou.","""A agora agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, agora, O agora, agora, agora, O O O, O O, O O, O O, O O, O O, O O, O O, O O, O O, O O, O O, O O, O O, O O, O O",0.426878472907377,4.0477083607569835,glg_Latn," ""Agora temos ratos de 4 meses que xa non son diabéticos, pero que no seu momento si que o foron"", engadiu.",0.426878472907377,5.25647487762057,24.25
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","O Médico Ehud Ur, um professor de medicina na Universidade de Dalhousie em Halifax, Nova Escócia, e presidente da divisão clínica e científica da Canadian Diabetes Association disse que o estudo ainda está dando seus primeiros passos.",O Pesda O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0.35896057761679323,0.784443635976545,kmb_Latn," Odotolo Ehud Ur. mulongexi wa kusaka mu Xikola ya katunda Dalhousie mu Halifax, Nova Escócia ni mutwameni wa inzo yakusaka ni kwijiya kwa Kisangela Canadiana ya Madyabete wadimuna kwila utokwesu wala mu hanji mudimatekenu dye.",0.0,0.5031250298603293,25.0
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Assim como alguns outros especialistas, ele é cético sobre a cura do diabetes, observando que essas descobertas não têm relevância às pessoas que já têm diabetes tipo 1.","Como alguns outros, ele é da O O O, Ele é da O O O, O O O, Ele é da O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O",1.7585405058717198,13.109159043542892,por_Latn," Assim como alguns outros especialistas, ele é cético sobre a cura do diabetes, observando que essas descobertas não têm relevância às pessoas que já têm diabetes tipo 1.",1.7585405058717198,13.109159043542892,25.0
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Na segunda-feira, Sara Danius, secretária permanente do Comitê Nobel de Literatura da Academia Sueca, anunciou publicamente durante um programa de rádio na Rádio Sveriges na Suécia que o comitê, incapaz de entrar em contato com Bob Dylan diretamente sobre a conquista do Prêmio Nobel de Literatura de 2016, havia abandonado seus esforços para contactá-lo.","O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O,",0.5076469172229491,1.2488960035327885,kmb_Latn," Mu kizuwa kya segunda, ya Sara Danius, seketa yakalelaku ya Komite Nobel ya Literatura mu Xikola Yakatunda mu ixi ya Suécia, wakola ku mundu mwaxaxe ka munangu wa mutelembe wa mutelembe wa kaswekele wa Rádio Sveriges wa Suécia kuma komite, mu itateku ya kuzwela ni Bob Dylan kyalungu ni kutolola kwa Premio Nobel ya Literatura ya 2016, wabwazekele nguzu ye ya kumuzwelesa.",0.4975948347701989,1.143859496629387,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius disse: ""Neste momento não estamos fazendo nada. Tenho ligado e enviado e-mails para o seu colaborador mais próximo e tenho recebido repostas muito amigáveis. Por enquanto, isso certamente é o suficiente.""","O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O,",0.35896057761679323,0.3561160480920021,kmb_Latn," Danius wambe wixi: “Mu kithangana kiki, kotwamubhangetu kima. Ngaxindi ni ngatumikisa e-mails ku mukwatekexi we wazukama dingi ni ngatambula kutambwisa kwa kwambote kyavulu. Mu kindawula, kiki kyene mu kidi kyasoko.”",0.426878472907377,0.7443669527896996,25.0
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Anteriormente, o CEO da Ring, Jamie Siminoff, comentou que a empresa surgiu quando sua campainha não podia ser ouvida de sua loja em sua garagem.","O Oda O O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O,",0.4772646417760986,2.028878118118168,kmb_Latn," M’ukulu, CEO ya Ring, Jamie Siminoff, watalesa kuma ditenda dyamateka kyoso o ngunga ka dibitu dye kakambelekuxika kyambote mu diloja dye mu ngalaje.",0.4772646417760986,1.8337424713624033,25.0
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Ele montou uma campainha sem fio, disse.",Ele constra um O Ele constra um Ele constra um Ele constr O Ele constr O Ele constr O Ele constr O Ele constr O Ele constr O Ele constr O Ele constr O Ele constr O Ele constr O O Ele constr O Ele O O Ele O O Ele O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0.32289664096999793,5.6216212493188085,por_Latn," Ele montou uma campainha sem fio, disse.",0.32289664096999793,5.6216212493188085,18.375
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff afirmou que as vendas aumentaram após sua aparição de 2013 em um episódio do Shark Tank, no qual os jurados do programa recusaram o financiamento da startup.",O Oda O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0.0,0.2861177093776483,kmb_Latn, Siminoff wamba wixi owusumbixilu wabandekesa kyoso kyamoneka mwene mu muvu wa 2013 ilayelaye ya Shark Tank mukonda dya kudituna owundonda wa dikwatekesu dya startup.,0.0,0.2809726115373029,25.0
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Siminoff foi exibido no canal de televisão de compras QVC, no final de 2017.","Em O O O, Sim O O O, A O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O",0.426878472907377,1.9318501777479162,kmb_Latn," Ku disukilu dya muvu wa 2017, Siminoff wamoneka mu mutelembe wa italeselesela kanga wa usumbilu QVC.",0.35896057761679323,2.0866022492598995,23.5
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","A Ring ganhou também uma causa judicial contra a empresa de segurança concorrente, a ADT Corporation.","O O O, O A O O, O A O também O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O, O O O",0.4724186878758777,4.923052858747404,kmb_Latn," Ring wabhange we kikalakalu kya ufundisu ni kibhuka kya akwatekexi andalele kikalakalu, akixana ADT Corporation.",0.35896057761679323,1.1623436560382447,25.0
